NOVO HAMBURGO;93300000;93599999;RS
NOVO MACHADO;98955000;98955000;RS
NOVO TIRADENTES;98370000;98370000;RS
NOVO XINGU;99687000;99687000;RS
NOVO BARREIRO;98338000;98338000;RS
OSORIO;95520000;95527000;RS
PAIM FILHO;99850000;99850000;RS
PALMARES DO SUL;95540000;95551000;RS
PALMEIRA DAS MISSOES;98300000;98319000;RS
PALMITINHO;98430000;98430000;RS
PANAMBI;98280000;98280000;RS
PANTANO GRANDE;96690000;96695000;RS
PARAI;95360000;95360000;RS
PARAISO DO SUL;96530000;96533000;RS
PARECI NOVO;95783000;95783000;RS
PAROBE;95630000;95640000;RS
PASSA SETE;96908000;96908000;RS
PASSO DO SOBRADO;96685000;96685000;RS
PASSO FUNDO;99000000;99135000;RS
PAULO BENTO;99718000;99718000;RS
PAVERAMA;95865000;95865000;RS
PEDRAS ALTAS;96487000;96487000;RS
PEDRO OSORIO;96360000;96390000;RS
PEJUCARA;98270000;98270000;RS
PELOTAS;96000000;96145000;RS
PICADA CAFE;95175000;95175000;RS
PINHAL;98345000;98345000;RS
PINHAL DA SERRA;95390000;95390000;RS
PINHAL GRANDE;98150000;98150000;RS
PINHEIRINHO DO VALE;98435000;98435000;RS
PINHEIRO MACHADO;96470000;96485000;RS
PIRAPO;97885000;97885000;RS
PIRATINI;96490000;96490000;RS
PLANALTO;98470000;98478000;RS
POCO DAS ANTAS;95740000;95740000;RS
PONTAO;99190000;99190000;RS
PONTE PRETA;99735000;99735000;RS
PORTAO;93180000;93180000;RS
PORTO ALEGRE;90000000;91999999;RS
PORTO LUCENA;98980000;98980000;RS
PORTO MAUA;98947000;98947000;RS
PORTO VERA CRUZ;98985000;98985000;RS
PORTO XAVIER;98995000;98995000;RS
POUSO NOVO;95945000;95945000;RS
PRESIDENTE LUCENA;93945000;93945000;RS
PROGRESSO;95925000;95926000;RS
PROTASIO ALVES;95345000;95345000;RS
PUTINGA;95975000;95975000;RS
QUARAI;97560000;97560000;RS
QUATRO IRMAOS;99720000;99720000;RS
QUEVEDOS;98140000;98140000;RS
QUINZE DE NOVEMBRO;98230000;98234000;RS
REDENTORA;98550000;98555000;RS
RELVADO;95965000;95965000;RS
RESTINGA SECA;97200000;97200000;RS
RIO DO INDIOS;99610000;99610000;RS
RIO GRANDE;96200000;96224000;RS
RIO PARDO;96640000;96680000;RS
RIOZINHO;95695000;95695000;RS
ROCA SALES;95735000;95735000;RS
RODEIO BONITO;98360000;98365000;RS
ROLADOR;97843000;97843000;RS
ROLANTE;95690000;95693000;RS
RONDA ALTA;99670000;99673000;RS
RONDINHA;99590000;99590000;RS
ROQUE GONZALES;97970000;97975000;RS
ROSARIO DO SUL;97590000;97598000;RS
SAGRADA FAMILIA;98330000;98333000;RS
SALDANHA MARINHO;98250000;98260000;RS
SALTO DO JACUI;99440000;99449000;RS
SALVADOR DAS MISSOES;97940000;97945000;RS
SALVADOR DO SUL;95750000;95754000;RS
SANANDUVA;99840000;99845000;RS
SANTA BARBARA DO SUL;98240000;98240000;RS
SANTA CECILIA DO SUL;99952000;99952000;RS
SANTA CLARA DO SUL;95915000;95915000;RS
SANTA CRUZ DO SUL;96800000;96871000;RS
SANTA MARIA;97000000;97170000;RS
SANTA MARIA DO HERVAL;93995000;93995000;RS
SANTA MARGARIDA DO SUL;97335000;97335000;RS
SANTANA DA BOA VISTA;96590000;96590000;RS
SANTANA DO LIVRAMENTO;97570000;97585000;RS
SANTA ROSA;98900000;98903000;RS
SANTA TEREZA;95715000;95715000;RS
SANTA VITORIA DO PALMAR;96230000;96250000;RS
SANTIAGO;97700000;97750000;RS
SANTO ANGELO;98800000;98847000;RS
SANTO ANTONIO DO PALMA;99265000;99265000;RS
SANTO ANTONIO DA PATRULHA;95500000;95510000;RS
SANTO ANTONIO DAS MISSOES;97870000;97875000;RS
SANTO ANTONIO DO PLANALTO;99525000;99525000;RS
SANTO AUGUSTO;98590000;98594000;RS
SANTO CRISTO;98960000;98968000;RS
SANTO EXPEDITO DO SUL;99895000;99895000;RS
SAO BORJA;97670000;97680000;RS
SAO DOMINGOS DO SUL;99270000;99270000;RS
SAO FRANCISCO DE ASSIS;97610000;97630000;RS
SAO FRANCISCO DE PAULA;95400000;95410000;RS
SAO GABRIEL;97300000;97330000;RS
SAO JERONIMO;96700000;96730000;RS
SAO JOAO DA URTIGA;99855000;99855000;RS
SAO JOAO DO POLESINE;97230000;97235000;RS
SAO JORGE;95365000;95365000;RS
SAO JOSE DAS MISSOES;98325000;98325000;RS
SAO JOSE DO HERVAL;99380000;99380000;RS
SAO JOSE DO HORTENCIO;95755000;95755000;RS
SAO JOSE DO INHACORA;98958000;98958000;RS
SAO JOSE DO NORTE;96225000;96228000;RS
SAO JOSE DO OURO;99870000;99876000;RS
SAO JOSE DO SUL;95748000;95748000;RS
SAO JOSE DO AUSENTES;95280000;95285000;RS
SAO LEOPOLDO;93000000;93179999;RS
SAO LOURENCO DO SUL;96170000;96177000;RS
SAO LUIZ GONZAGA;97800000;97840000;RS
SAO MARCOS;95190000;95190000;RS
SAO MARTINHO;98690000;98690000;RS
SAO MARTINHO DA SERRA;97190000;97190000;RS
SAO MIGUEL DAS MISSOES;98865000;98868000;RS
SAO NICOLAU;97880000;97880000;RS
SAO PAULO DAS MISSOES;97980000;97990000;RS
SAO PEDRO DA SERRA;95758000;95758000;RS
SAO PEDRO DAS MISSOES;98323000;98323000;RS
SAO PEDRO DO BUTIA;97920000;97920000;RS
SAO PEDRO DO SUL;97400000;97408000;RS
SAO SEBASTIAO DO CAI;95760000;95763000;RS
SAO SEPE;97340000;97380000;RS
SAO VALENTIM;99640000;99640000;RS
SAO VALENTIM DO SUL;99240000;99245000;RS
SAO VALERIO DO SUL;98595000;98598000;RS
SAO VENDELINO;95795000;95795000;RS
SAO VICENTE DO SUL;97420000;97440000;RS
SAPIRANGA;93800000;93800000;RS
SAPUCAIA DO SUL;93200000;93249999;RS
SARANDI;99560000;99575000;RS
SEBERI;98380000;98380000;RS
SEDE NOVA;98675000;98675000;RS
SEGREDO;96910000;96915000;RS
SELBACH;99450000;99455000;RS
SENADOR SALGADO FILHO;98895000;98895000;RS
SENTINELA DO SUL;96765000;96765000;RS
SERAFINA CORREA;99250000;99253000;RS
SERIO;95918000;95918000;RS
SERTAO;99170000;99170000;RS
SERTAO SANTANA;92850000;92850000;RS
SETE DE SETEMBRO;97960000;97960000;RS
SEVERIANO DE ALMEIDA;99810000;99815000;RS
SILVEIRA MARTINS;97195000;97195000;RS
SINIMBU;96890000;96898000;RS
SOBRADINHO;96900000;96904000;RS
SOLEDADE;99300000;99307000;RS
TABAI;95863000;95863000;RS
TAPEJARA;99950000;99952000;RS
TAPERA;99490000;99490000;RS
TAPES;96760000;96760000;RS
TAQUARA;95600000;95620000;RS
TAQUARI;95860000;95860000;RS
TAQUARUCU DO SUL;98410000;98410000;RS
TAVARES;96290000;96297000;RS
TENENTE PORTELA;98500000;98525000;RS
TERRA DE AREIA;95535000;95538000;RS
TEUTONIA;95890000;95890000;RS
TIO HUGO;99345000;99345000;RS
TIRADENTES DO SUL;98680000;98688000;RS
TOROPI;97418000;97418000;RS
TORRES;95560000;95565000;RS
TRAMANDAI;95590000;95590000;RS
TRAVESSEIRO;95948000;95948000;RS
TRES ARROIOS;99725000;99725000;RS
TRES CACHOEIRAS;95580000;95583000;RS
TRES COROAS;95660000;95660000;RS
TRES DE MAIO;98910000;98914000;RS
TRES FORQUILHAS;95575000;95575000;RS
TRES PALMEIRAS;99675000;99678000;RS
TRES PASSOS;98600000;98630000;RS
TRINDADE DO SUL;99615000;99615000;RS
TRIUNFO;95840000;95855000;RS
TUCUNDUVA;98930000;98936000;RS
TUNAS;99330000;99330000;RS
TUPANCI DO SUL;99878000;99878000;RS
TUPANCIRETA;98170000;98173000;RS
TUPANDI;95775000;95775000;RS
TUPARENDI;98940000;98946000;RS
TURUCU;96148000;96148000;RS
UBIRETAMA;98898000;98898000;RS
UNIAO DA SERRA;99215000;99215000;RS
UNISTALDA;97755000;97755000;RS
URUGUAIANA;97500000;97535000;RS
VACARIA;95200000;95227000;RS
VALE VERDE;95833000;95833000;RS
VALE DO SOL;96878000;96878000;RS
VALE REAL;95778000;95778000;RS
VANINI;99290000;99290000;RS
VENANCIO AIRES;95800000;95815000;RS
VERA CRUZ;96880000;96880000;RS
VERANOPOLIS;95330000;95330000;RS
VESPASIANO CORREA;95972000;95972000;RS
VIADUTOS;99820000;99820000;RS
VIAMAO;94400000;94780000;RS
VICENTE DUTRA;98450000;98455000;RS
VICTOR GRAEFF;99350000;99357000;RS
VILA FLORES;95334000;95334000;RS
VILA LANGARO;99955000;99955000;RS
VILA MARIA;99155000;99155000;RS
VILA NOVA DO SUL;97385000;97385000;RS
VISTA ALEGRE;98415000;98415000;RS
VISTA ALEGRE DO PRATA;95325000;95325000;RS
VISTA GAUCHA;98535000;98535000;RS
VITORIA DAS MISSOES;98850000;98853000;RS
WESTFALIA;95893000;95893000;RS
XANGRI-LA;95588000;95588000;RS
ABDON BATISTA;89636000;89636000;SC
ABELARDO LUZ;89830000;89830000;SC
AGROLANDIA;88420000;88420000;SC
AGRONOMICA;89188000;89188000;SC
AGUA DOCE;89654000;89657000;SC
AGUAS DE CHAPECO;89883000;89883000;SC
AGUAS FRIAS;89843000;89843000;SC
AGUAS MORNAS;88150000;88150000;SC
ALFREDO WAGNER;88450000;88455000;SC
ALTO BELA VISTA;89730000;89730000;SC
ANCHIETA;89970000;89970000;SC
ANGELINA;88460000;88465000;SC
ANITA GARIBALDI;88590000;88595000;SC
ANITAPOLIS;88475000;88475000;SC
ANTONIO CARLOS;88180000;88180000;SC
APIUNA;89135000;89135000;SC
ARABUTA;89740000;89740000;SC
ARAQUARI;89245000;89246000;SC
ARARANGUA;88900000;88913000;SC
ARMAZEM;88740000;88740000;SC
ARROIO TRINTA;89590000;89590000;SC
ARVOREDO;89778000;89778000;SC
ASCURRA;89138000;89138000;SC
ATALANTA;88410000;88410000;SC
AURORA;89186000;89186000;SC
BALNEARIO ARROIO DO SILVA;88914000;88914000;SC
BALNEARIO CAMBORIU;88330000;88330000;SC
BALNEARIO BARRA DO SUL;89247000;89247000;SC
BALNEARIO GAIVOTA;88955000;88955000;SC
BANDEIRANTE;89905000;89905000;SC
BARRA BONITA;89909000;89909000;SC
BARRA VELHA;88390000;88390000;SC
BELA VISTA DO TOLDO;89478000;89478000;SC
BELMONTE;89925000;89925000;SC
BENEDITO NOVO;89124000;89125000;SC
BIGUACU;88160000;88170000;SC
BLUMENAU;89000000;89099999;SC
BOCAINA DO SUL;88538000;88538000;SC
BOMBINHAS;88215000;88215000;SC
BOM JARDIM DA SERRA;88640000;88640000;SC
BOM JESUS;89824000;89824000;SC
BOM JESUS DO OESTE;89873000;89873000;SC
BOM RETIRO;88680000;88688000;SC
BOTUVERA;88370000;88370000;SC
BRACO DO NORTE;88750000;88750000;SC
BRACO DO TROMBUDO;89178000;89178000;SC
BRUNOPOLIS;89634000;89635000;SC
BRUSQUE;88350000;88359999;SC
CACADOR;89500000;89513000;SC
CAIBI;89888000;89888000;SC
CALMON;89430000;89430000;SC
CAMBORIU;88340000;88348000;SC
CAPAO ALTO;88548000;88548000;SC
CAMPO ALEGRE;89294000;89294800;SC
CAMPO BELO DO SUL;88580000;88580000;SC
CAMPO ERE;89980000;89980000;SC
CAMPOS NOVOS;89620000;89632000;SC
CANELINHA;88230000;88230000;SC
CANOINHAS;89460000;89476000;SC
CAPINZAL;89665000;89666000;SC
CAPIVARI DE BAIXO;88745000;88745000;SC
CATANDUVAS;89670000;89670000;SC
CAXAMBU DO SUL;89880000;89880000;SC
CELSO RAMOS;88598000;88598000;SC
CERRO NEGRO;88585000;88585000;SC
CHAPADAO DO LAGEADO;88407000;88407000;SC
CHAPECO;89800000;89816400;SC
COCAL DO SUL;88845000;88845000;SC
CONCORDIA;89700000;89728000;SC
CORDILHEIRA ALTA;89819000;89819000;SC
CORONEL FREITAS;89840000;89840000;SC
CORONEL MARTINS;89837000;89837000;SC
CORUPA;89280000;89280000;SC
CORREIA PINTO;88535000;88535000;SC
CRICIUMA;88800000;88819999;SC
CUNHA PORA;89890000;89890000;SC
CUNHATAI;89886000;89886000;SC
CURITIBANOS;89520000;89528000;SC
DESCANSO;89910000;89913000;SC
DIONISIO CERQUEIRA;89950000;89960000;SC
DONA EMMA;89155000;89155000;SC
DOUTOR PEDRINHO;89126000;89126000;SC
ENTRE RIOS;89862000;89862000;SC
ERMO;88935000;88935000;SC
ERVAL VELHO;89613000;89615000;SC
FAXINAL DO GUEDES;89694000;89696000;SC
FLOR DO SERTAO;89878000;89878000;SC
FLORIANOPOLIS;88000000;88099999;SC
FORMOSA DO SUL;89859000;89859000;SC
FORQUILHINHA;88850000;88850000;SC
FRAIBURGO;89580000;89580000;SC
FREI ROGERIO;89530000;89530000;SC
GALVAO;89838000;89838000;SC
GAROPABA;88495000;88495000;SC
GARUVA;89248000;89248000;SC
GASPAR;89110000;89110000;SC
GOVERNADOR CELSO RAMOS;88190000;88190000;SC
GRAO PARA;88890000;88895000;SC
GRAVATAL;88735000;88735000;SC
GUABIRUBA;88360000;88360000;SC
GUARACIABA;89920000;89923000;SC
GUARAMIRIM;89270000;89270000;SC
GUARUJA DO SUL;89940000;89940000;SC
GUATAMBU;89817000;89817500;SC
HERVAL D´OESTE;89610000;89610000;SC
IBIAM;89652000;89652000;SC
IBICARE;89640000;89640000;SC
IBIRAMA;89140000;89143000;SC
ICARA;88820000;88820000;SC
ILHOTA;88320000;88320000;SC
IMARUI;88770000;88775000;SC
IMBITUBA;88780000;88787000;SC
IMBUIA;88440000;88440000;SC
INDAIAL;89130000;89130000;SC
IOMERE;89558000;89558000;SC
IPIRA;89669000;89669000;SC
IPORA DO OESTE;89899000;89899000;SC
IPUACU;89832000;89832000;SC
IPUMIRIM;89790000;89790000;SC
IRACEMINHA;89891000;89892000;SC
IRANI;89680000;89680000;SC
IRATI;89856000;89856000;SC
IRINEOPOLIS;89440000;89450000;SC
ITA;89760000;89760000;SC
ITAIOPOLIS;89340000;89348000;SC
ITAJAI;88300000;88319999;SC
ITAPEMA;88220000;88220000;SC
ITAPIRANGA;89896000;89896000;SC
ITAPOA;89249000;89249000;SC
ITUPORANGA;88400000;88405000;SC
JABORA;89677000;89677000;SC
JACINTO MACHADO;88950000;88950000;SC
JAGUARUNA;88715000;88715000;SC
JARAGUA DO SUL;89250000;89269999;SC
JARDINOPOLIS;89848000;89848000;SC
JOACABA;89600000;89608000;SC
JOINVILLE;89200000;89239999;SC
JOSE BOITEUX;89145000;89145000;SC
JUPIA;89839000;89839000;SC
LACERDOPOLIS;89660000;89660000;SC
LAGES;88500000;88533000;SC
LAGUNA;88790000;88798000;SC
LAJEADO GRANDE;89828000;89828000;SC
LAURENTINO;89170000;89170000;SC
LAURO MULLER;88880000;88884000;SC
LEBON REGIS;89515000;89517000;SC
LEOBERTO LEAL;88445000;88445000;SC
LINDOIA DO SUL;89735000;89735000;SC
LONTRAS;89182000;89182000;SC
LUIZ ALVES;89115000;89115000;SC
LUZERNA;89609000;89609000;SC
MACIEIRA;89518000;89518000;SC
MAFRA;89300000;89320000;SC
MAJOR GERCINO;88260000;88268000;SC
MAJOR VIEIRA;89480000;89480000;SC
MARACAJA;88915000;88915000;SC
MARAVILHA;89874000;89874000;SC
MAREMA;89860000;89860000;SC
MASSARANDUBA;89108000;89108000;SC
MATOS COSTA;89420000;89420000;SC
MELEIRO;88920000;88923000;SC
MIRIM DOCE;89194000;89194000;SC
MODELO;89872000;89872000;SC
MONDAI;89893000;89893000;SC
MONTE CARLO;89618000;89618000;SC
MONTE CASTELO;89380000;89384000;SC
MORRO DA FUMACA;88830000;88835000;SC
MORRO GRANDE;88925000;88925000;SC
NAVEGANTES;88375000;88378000;SC
NOVA ERECHIM;89865000;89865000;SC
NOVA ITABERABA;89818000;89818000;SC
NOVA TRENTO;88270000;88280000;SC
NOVA VENEZA;88865000;88868000;SC
NOVO HORIZONTE;89998000;89998000;SC
ORLEANS;88870000;88873000;SC
OTACILIO COSTA;88540000;88540000;SC
OURO;89663000;89664000;SC
OURO VERDE;89834000;89834000;SC
PAIAL;89765000;89765000;SC
PAINEL;88543000;88543000;SC
PALHOCA;88130000;88139000;SC
PALMA SOLA;89985000;89985000;SC
PALMEIRA;88545000;88545000;SC
PALMITOS;89887000;89887700;SC
PAPANDUVA;89370000;89375000;SC
PARAISO;89906000;89907000;SC
PASSO DE TORRES;88980000;88980000;SC
PASSOS MAIA;89687000;89687000;SC
PAULO LOPES;88490000;88490000;SC
PEDRAS GRANDES;88720000;88725000;SC
PENHA;88385000;88385000;SC
PERITIBA;89750000;89750000;SC
PETROLANDIA;88430000;88435000;SC
PICARRAS;88380000;88380000;SC
PINHALZINHO;89870000;89870000;SC
PINHEIRO PRETO;89570000;89570000;SC
PIRATUBA;89667000;89668000;SC
PLANALTO ALEGRE;89882000;89882000;SC
POMERODE;89107000;89107000;SC
PONTE ALTA;88550000;88550000;SC
PONTE ALTA DO NORTE;89535000;89535000;SC
PONTE SERRADA;89683000;89685000;SC
PORTO BELO;88210000;88210000;SC
PORTO UNIAO;89400000;89415000;SC
POUSO REDONDO;89172000;89173000;SC
PRAIA GRANDE;88990000;88993000;SC
PRESIDENTE CASTELO BRANCO;89745000;89745000;SC
PRESIDENTE GETULIO;89150000;89153000;SC
PRESIDENTE NEREU;89184000;89184000;SC
PRINCESA;89935000;89935000;SC
QUILOMBO;89850000;89850000;SC
RANCHO QUEIMADO;88470000;88474000;SC
RIO DAS ANTAS;89550000;89555000;SC
RIO DO CAMPO;89198000;89198000;SC
RIO DO OESTE;89180000;89180000;SC
RIO DO CEDROS;89121000;89122000;SC
RIO DO SUL;89160000;89160000;SC
RIO FORTUNA;88760000;88760000;SC
RIO NEGRINHO;89295000;89298000;SC
RIO RUFINO;88658000;88658000;SC
RIQUEZA;89895000;89895000;SC
RODEIO;89136000;89136000;SC
ROMELANDIA;89908000;89908000;SC
SALETE;89196000;89196000;SC
SALTINHO;89981000;89981000;SC
SALTO VELOSO;89595000;89595000;SC
SANGAO;88717000;88717000;SC
SANTA CECILIA;89540000;89540000;SC
SANTA HELENA;89915000;89915000;SC
SANTA ROSA DE LIMA;88763000;88763000;SC
SANTA ROSA DO SUL;88965000;88965000;SC
SANTA TEREZINHA;89199000;89199000;SC
SANTA TEREZINHA DO PROGRESSO;89983000;89983000;SC
SANTIAGO DO SUL;89854000;89854000;SC
SANTO AMARO DA IMPERATRIZ;88140000;88140000;SC
SAO BERNARDINO;89982000;89982000;SC
SAO BENTO DO SUL;89290000;89290000;SC
SAO BONIFACIO;88485000;88485000;SC
SAO CARLOS;89885000;89885000;SC
SAO CRISTOVAO DO SUL;89533000;89533000;SC
SAO DOMINGOS;89835000;89836500;SC
SAO FRANCISCO DO SUL;89240000;89243000;SC
SAO JOAO DO OESTE;89897000;89897000;SC
SAO JOAO BATISTA;88240000;88245000;SC
SAO JOAO DO ITAPERIU;88395000;88395000;SC
SAO JOAO DO SUL;88970000;88975000;SC
SAO JOAQUIM;88600000;88620000;SC
SAO JOSE;88100000;88124000;SC
SAO JOSE DO CEDRO;89930000;89933000;SC
SAO JOSE DO CERRITO;88570000;88570000;SC
SAO LOURENCO DO OESTE;89990000;89996000;SC
SAO LUDGERO;88730000;88730000;SC
SAO MARTINHO;88765000;88766000;SC
SAO MIGUEL DA BOA VISTA;89879000;89879000;SC
SAO MIGUEL D´OESTE;89900000;89904000;SC
SAO PEDRO DE ALCANTARA;88125000;88125000;SC
SAUDADES;89868000;89868000;SC
SCHROEDER;89275000;89275000;SC
SEARA;89770000;89775000;SC
SERRA ALTA;89871000;89871000;SC
SIDEROPOLIS;88860000;88860000;SC
SOMBRIO;88960000;88964000;SC
SUL BRASIL;89855000;89855000;SC
TAIO;89190000;89192000;SC
TANGARA;89642000;89648000;SC
TIGRINHOS;89875000;89875000;SC
TIJUCAS;88200000;88200000;SC
TIMBE DO SUL;88940000;88940000;SC
TIMBO;89120000;89120000;SC
TIMBO GRANDE;89545000;89545000;SC
TRES BARRAS;89490000;89495000;SC
TREVISO;88862000;88862000;SC
TREZE DE MAIO;88710000;88712000;SC
TREZE TILIAS;89650000;89650000;SC
TROMBUDO CENTRAL;89176000;89176000;SC
TUBARAO;88700000;88709999;SC
TUNAPOLIS;89898000;89898000;SC
TURVO;88930000;88934000;SC
UNIAO DO OESTE;89845000;89845000;SC
URUBICI;88650000;88655000;SC
URUPEMA;88625000;88625000;SC
URUSSANGA;88840000;88840000;SC
VARGEAO;89690000;89690000;SC
VARGEM;89638000;89638000;SC
VARGEM BONITA;89675000;89675000;SC
VIDAL RAMOS;88443000;88443000;SC
VIDEIRA;89560000;89568000;SC
VITOR MEIRELES;89148000;89149000;SC
WITMARSUM;89157000;89157000;SC
XANXERE;89820000;89822000;SC
XAVANTINA;89780000;89785000;SC
XAXIM;89825000;89825000;SC
ZORTEA;89633000;89633000;SC
AMPARO DE SAO FRANCISCO;49920000;49920000;SE
AQUIDABA;49790000;49790000;SE
ARACAJU;49000000;49099700;SE
ARAUA;49220000;49220000;SE
AREIA BRANCA;49580000;49580000;SE
BARRA DO COQUEIROS;49140000;49140000;SE
BOQUIM;49360000;49360000;SE
BREJO GRANDE;49995000;49995000;SE
CAMPO DO BRITO;49520000;49520000;SE
CANHOBA;49880000;49880000;SE
CANINDE DE SAO FRANCISCO;49820000;49820000;SE
CAPELA;49700000;49710000;SE
CARIRA;49550000;49555000;SE
CARMOPOLIS;49740000;49740000;SE
CEDRO DE SAO JOAO;49930000;49930000;SE
CRISTINAPOLIS;49270000;49270000;SE
CUMBE;49660000;49660000;SE
DIVINA PASTORA;49650000;49650000;SE
ESTANCIA;49200000;49200000;SE
FEIRA NOVA;49670000;49670000;SE
FREI PAULO;49514000;49514000;SE
GARARU;49830000;49840000;SE
GENERAL MAYNARD;49750000;49750000;SE
GRACHO CARDOSO;49860000;49860000;SE
ILHA DAS FLORES;49990000;49990000;SE
INDIAROBA;49250000;49250000;SE
ITABAIANA;49500000;49500000;SE
ITABAIANINHA;49290000;49290000;SE
ITABI;49870000;49870000;SE
ITAPORANGA D´AJUDA;49120000;49120000;SE
JAPARATUBA;49960000;49960000;SE
JAPOATA;49950000;49950000;SE
LAGARTO;49400000;49400000;SE
LARANJEIRAS;49170000;49170000;SE
MACAMBIRA;49565000;49565000;SE
MALHADA DO BOIS;49940000;49940000;SE
MALHADOR;49570000;49570000;SE
MARUIM;49770000;49770000;SE
MOITA BONITA;49560000;49560000;SE
MONTE ALEGRE DE SERGIPE;49690000;49690000;SE
MURIBECA;49780000;49780000;SE
NEOPOLIS;49980000;49980000;SE
NOSSA SENHORA APARECIDA;49540000;49540000;SE
NOSSA SENHORA DA GLORIA;49680000;49680000;SE
NOSSA SENHORA DAS DORES;49600000;49600000;SE
NOSSA SENHORA DE LOURDES;49890000;49890000;SE
NOSSA SENHORA DO SOCORRO;49160000;49160000;SE
PACATUBA;49970000;49970000;SE
PEDRA MOLE;49512000;49512000;SE
PEDRINHAS;49350000;49350000;SE
PINHAO;49517000;49517000;SE
PIRAMBU;49190000;49190000;SE
POCO REDONDO;49810000;49810000;SE
POCO VERDE;49490000;49490000;SE
PORTO DA FOLHA;49800000;49800000;SE
PROPRIA;49900000;49900000;SE
RIACHAO DO DANTAS;49320000;49325000;SE
RIACHUELO;49130000;49130000;SE
RIBEIROPOLIS;49530000;49530000;SE
ROSARIO DO CATETE;49760000;49760000;SE
SALGADO;49390000;49390000;SE
SANTA LUZIA DO ITANHY;49230000;49230000;SE
SANTANA DO SAO FRANCISCO;49985000;49985000;SE
SANTA ROSA DE LIMA;49640000;49640000;SE
SANTO AMARO DAS BROTAS;49180000;49180000;SE
SAO CRISTOVAO;49100000;49100000;SE
SAO DOMINGOS;49525000;49525000;SE
SAO FRANCISCO;49945000;49945000;SE
SAO MIGUEL DO ALEIXO;49535000;49535000;SE
SIMAO DIAS;49480000;49480000;SE
SIRIRI;49630000;49630000;SE
TELHA;49910000;49910000;SE
TOBIAS BARRETO;49300000;49310000;SE
TOMAR DO GERU;49280000;49280000;SE
UMBAUBA;49260000;49260000;SE
ADAMANTINA;17800000;17800000;SP
ADOLFO;15230000;15230000;SP
AGUAI;13860000;13860000;SP
AGUAS DA PRATA;13890000;13895000;SP
AGUAS DE LINDOIA;13940000;13940000;SP
AGUAS DE SANTA BARBARA;18770000;18770000;SP
AGUAS DE SAO PEDRO;13525000;13525000;SP
AGUDOS;17120000;17123000;SP
ALAMBARI;18220000;18220000;SP
ALFREDO MARCONDES;19180000;19180000;SP
ALTAIR;15430000;15437000;SP
ALTINOPOLIS;14350000;14350000;SP
ALTO ALEGRE;16310000;16330000;SP
ALUMINIO;18125000;18125000;SP
ALVARES FLORENCE;15540000;15545000;SP
ALVARES MACHADO;19160000;19165000;SP
ALVARO DE CARVALHO;17410000;17410000;SP
ALVINLANDIA;17430000;17430000;SP
AMERICANA;13465000;13479999;SP
AMERICO BRASILIENSE;14820000;14820000;SP
AMERICO DE CAMPOS;15550000;15550000;SP
AMPARO;13900000;13909999;SP
ANALANDIA;13550000;13550000;SP
ANDRADINA;16900000;16915000;SP
ANGATUBA;18240000;18243000;SP
ANHEMBI;18620000;18630000;SP
ANHUMAS;19580000;19580000;SP
APARECIDA;12570000;12570000;SP
APARECIDA D´OESTE;15735000;15735000;SP
APIAI;18320000;18323000;SP
ARACARIGUAMA;18147000;18147000;SP
ARACATUBA;16000000;16129999;SP
ARACOIABA DA SERRA;18190000;18190000;SP
ARAMINA;14550000;14550000;SP
ARANDU;18710000;18710000;SP
ARAPEI;12870000;12870000;SP
ARARAQUARA;14800000;14812000;SP
ARARAS;13600000;13609999;SP
ARCO-IRIS;17630000;17630000;SP
AREALVA;17160000;17170000;SP
AREIAS;12820000;12820000;SP
AREIOPOLIS;18670000;18670000;SP
ARIRANHA;15960000;15960000;SP
ARTUR NOGUEIRA;13160000;13160000;SP
ARUJA;7400000;7400000;SP
ASPASIA;15763000;15763000;SP
ASSIS;19800000;19819999;SP
ATIBAIA;12940000;12954999;SP
AURIFLAMA;15350000;15350000;SP
AVAI;16680000;16690000;SP
AVANHANDAVA;16360000;16360000;SP
AVARE;18700000;18709999;SP
BADY BASSITT;15115000;15115000;SP
BALBINOS;16640000;16640000;SP
BALSAMO;15140000;15140000;SP
BANANAL;12850000;12850000;SP
BARAO DE ANTONINA;18490000;18490000;SP
BARBOSA;16350000;16350000;SP
BARIRI;17250000;17250000;SP
BARRA BONITA;17340000;17340000;SP
BARRA DO CHAPEU;18325000;18325000;SP
BARRA DO TURVO;11955000;11955000;SP
BARRETOS;14780000;14789000;SP
BARRINHA;14860000;14860000;SP
BARUERI;6400000;6499999;SP
BASTOS;17690000;17690000;SP
BATATAIS;14300000;14300000;SP
BAURU;17000000;17110000;SP
BEBEDOURO;14700000;14718000;SP
BENTO DE ABREU;16790000;16790000;SP
BERNARDINO DE CAMPOS;18960000;18960000;SP
BERTIOGA;11250000;11250000;SP
BILAC;16210000;16210000;SP
BIRIGUI;16200000;16209999;SP
BIRITIBA-MIRIM;8940000;8940000;SP
BOA ESPERANCA DO SUL;14930000;14930000;SP
BOCAINA;17240000;17240000;SP
BOFETE;18590000;18590000;SP
BOITUVA;18550000;18550000;SP
BOM JESUS DO PERDOES;12955000;12955000;SP
BOM SUCESSO DE ITARARE;18475000;18475000;SP
BORA;19740000;19740000;SP
BORACEIA;17270000;17270000;SP
BORBOREMA;14955000;14955000;SP
BOREBI;18675000;18675000;SP
BOTUCATU;18600000;18619000;SP
BRAGANCA PAULISTA;12900000;12929999;SP
BRAUNA;16290000;16290000;SP
